timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-21T16:01:00,routerllm_router_inference,11c96727-d018-4958-9e55-d00b20f9c45c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.012394730001688,5.36818967975754e-06,5.3024670325462764e-06,45.000000405,25.304089817965625,20.0,6.332365480432222e-06,7.086116795562703e-06,2.8134424446357624e-06,1.6231924720630687e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:05:14,routerllm_router_inference,9941ed8c-cc7e-48b3-9e87-ba689eee5346,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.011531084775925,4.984288262750735e-06,4.927469197701285e-06,45.000000405,21.15559208517337,20.0,6.332897451891631e-06,5.925004700202408e-06,2.813210586706797e-06,1.5071112738800836e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:05:43,routerllm_model_loading,55b1599b-0db7-4e4f-a167-4ce0222abe8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.314707446843386,0.0002525990881567,9.978353045841298e-06,45.00065878772728,55.18509628797262,20.0,0.0003037971613732,0.000324978871049,0.0001350139280781,0.0007637899605004,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:05:51,routerllm_llm_inference,645ac0cc-b86d-4418-beb5-711be3ad7fc9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.8943667113780975,4.229806102204298e-05,1.0861345157471055e-05,45.000164295,61.72347410857168,20.0,4.236298508206193e-05,6.670727555047051e-05,1.8827407538063e-05,0.0001278976681705,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:08:33,routerllm_router_inference,3afe299e-e220-4bb6-8b68-73f9377ade35,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1563109569251535,8.163816279188038e-06,7.060225651495292e-06,45.000000405,40.61417447024265,20.0,8.107682390464488e-06,1.29761214680002e-05,3.601324496169885e-06,2.468512835463457e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:08:39,routerllm_model_loading,14982336-7942-4109-986f-e1a01baf669d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.517202150076628,2.375103880957278e-05,9.435491229359454e-06,45.000025515,50.91071909433927,20.0,2.5126150573681686e-05,3.5524195084235544e-05,1.1166243731147714e-05,7.181658938906494e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:08:46,routerllm_llm_inference,03ed23c0-9aa2-48c3-952e-a3d4c1815767,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.5989333614707,2.654814306342017e-05,1.0215014919965845e-05,45.000202702500005,58.8745366480808,20.0,2.61811972402428e-05,4.245753399345631e-05,1.1635529808700083e-05,8.027426104239919e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:08:51,routerllm_router_inference,68c8334f-6875-4c42-8372-3d6e9d45de99,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0242373012006285,6.103513407324193e-06,5.959081357581443e-06,45.000000405,32.19290997841358,20.0,6.467927119232672e-06,9.114174019941856e-06,2.8732396869195835e-06,1.8455340826094112e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:08:56,routerllm_model_loading,8d20573f-bc2e-40aa-8e34-1522fe278bca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.01093977317214,5.9309973629330695e-06,5.8668157296084095e-06,45.000000405,31.376341113946783,20.0,6.333342996615337e-06,8.786395937931957e-06,2.8139609636531937e-06,1.7933699898200488e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
2025-09-21T16:09:02,routerllm_llm_inference,2919c25d-cd44-46c1-8d0a-4494adfa6cf6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.6688143387436867,2.850907869053998e-05,1.068230122892711e-05,45.000202702500005,63.75438962560626,20.0,2.702150386153685e-05,4.71730933213621e-05,1.2008992251422672e-05,8.620358943432162e-05,Italy,ITA,friuli venezia giulia,,,Linux-5.14.0-427.13.1.el9_4.x86_64-x86_64-with-glibc2.34,3.13.6,3.0.5,2,AMD EPYC 7542 32-Core Processor,1,1 x NVIDIA A100 80GB PCIe,13.7747,45.6482,21.3,machine,N,1.0
